method,score_type,selection_type,target_active_ratio,sample_index,active_token_num,skipped_token_num,prediction,dense_prediction,label
Q16-ESLA,k,topk,0.7,463,12,4,1,1,1
Q16-ESLA,k,topk,0.7,464,12,4,1,1,1
Q16-ESLA,k,topk,0.7,465,12,4,1,1,1
Q16-ESLA,k,topk,0.7,466,12,4,1,1,1
Q16-ESLA,k,topk,0.7,467,12,4,1,1,1
Q16-ESLA,k,topk,0.7,468,12,4,1,1,1
Q16-ESLA,k,topk,0.7,469,12,4,1,1,1
Q16-ESLA,k,topk,0.7,470,12,4,1,1,1
Q16-ESLA,k,topk,0.7,471,12,4,1,1,1
Q16-ESLA,k,topk,0.7,472,12,4,1,1,1
Q16-ESLA,k,topk,0.7,473,12,4,1,1,1
Q16-ESLA,k,topk,0.7,474,12,4,1,1,0
Q16-ESLA,k,topk,0.7,475,12,4,1,1,1
Q16-ESLA,k,topk,0.7,476,12,4,1,1,0
Q16-ESLA,k,topk,0.7,477,12,4,1,1,1
Q16-ESLA,k,topk,0.7,478,12,4,1,1,0
Q16-ESLA,k,topk,0.7,479,12,4,1,1,1
Q16-ESLA,k,topk,0.7,480,12,4,0,1,1
Q16-ESLA,k,topk,0.7,481,12,4,1,1,1
Q16-ESLA,k,topk,0.7,482,12,4,1,1,1
Q16-ESLA,k,topk,0.7,483,12,4,1,1,1
Q16-ESLA,k,topk,0.7,484,12,4,1,1,1
Q16-ESLA,k,topk,0.7,485,12,4,0,0,1
Q16-ESLA,k,topk,0.7,486,12,4,1,1,1
Q16-ESLA,k,topk,0.7,487,12,4,1,1,1
Q16-ESLA,k,topk,0.7,488,12,4,0,0,1
Q16-ESLA,k,topk,0.7,489,12,4,1,1,1
Q16-ESLA,k,topk,0.7,490,12,4,1,1,1
Q16-ESLA,k,topk,0.7,491,12,4,1,1,1
Q16-ESLA,k,topk,0.7,492,12,4,0,0,0
Q16-ESLA,k,topk,0.7,493,12,4,1,1,1
Q16-ESLA,k,topk,0.7,494,12,4,0,0,0
Q16-ESLA,k,topk,0.7,495,12,4,1,1,1
Q16-ESLA,k,topk,0.7,496,12,4,1,1,1
Q16-ESLA,k,topk,0.7,497,12,4,1,1,1
Q16-ESLA,k,topk,0.7,498,12,4,1,1,1
Q16-ESLA,k,topk,0.7,499,12,4,1,1,1
Q16-ESLA,k,topk,0.7,500,12,4,1,1,1
Q16-ESLA,k,topk,0.7,501,12,4,1,1,1
Q16-ESLA,k,topk,0.7,502,12,4,1,1,1
Q16-ESLA,k,topk,0.7,503,12,4,1,1,1
Q16-ESLA,k,topk,0.7,504,12,4,1,1,1
Q16-ESLA,k,topk,0.7,505,12,4,1,1,1
Q16-ESLA,k,topk,0.7,506,12,4,1,1,1
Q16-ESLA,k,topk,0.7,507,12,4,0,1,0
Q16-ESLA,k,topk,0.7,508,12,4,1,1,1
Q16-ESLA,k,topk,0.7,509,12,4,1,1,1
Q16-ESLA,k,topk,0.7,510,12,4,1,1,1
Q16-ESLA,k,topk,0.7,511,12,4,1,1,1
Q16-ESLA,k,topk,0.7,512,12,4,0,0,1
Q16-ESLA,k,topk,0.7,513,12,4,1,1,1
Q16-ESLA,k,topk,0.7,514,12,4,1,1,1
Q16-ESLA,k,topk,0.7,515,12,4,1,1,1
Q16-ESLA,k,topk,0.7,516,12,4,1,1,1
Q16-ESLA,k,topk,0.7,517,12,4,1,0,0
Q16-ESLA,k,topk,0.7,518,12,4,1,1,1
Q16-ESLA,k,topk,0.7,519,12,4,1,1,1
Q16-ESLA,k,topk,0.7,520,12,4,1,1,1
Q16-ESLA,k,topk,0.7,521,12,4,1,1,1
Q16-ESLA,k,topk,0.7,522,12,4,1,1,1
Q16-ESLA,k,topk,0.7,523,12,4,1,1,1
Q16-ESLA,k,topk,0.7,524,12,4,1,1,1
Q16-ESLA,k,topk,0.7,525,12,4,1,1,1
Q16-ESLA,k,topk,0.7,526,12,4,0,0,1
Q16-ESLA,k,topk,0.7,527,12,4,1,1,1
Q16-ESLA,k,topk,0.7,528,12,4,1,1,1
Q16-ESLA,k,topk,0.7,529,12,4,1,1,1
Q16-ESLA,k,topk,0.7,530,12,4,1,1,1
Q16-ESLA,k,topk,0.7,531,12,4,1,1,1
Q16-ESLA,k,topk,0.7,532,12,4,1,1,1
Q16-ESLA,k,topk,0.7,533,12,4,1,1,1
Q16-ESLA,k,topk,0.7,534,12,4,0,0,0
Q16-ESLA,k,topk,0.7,535,12,4,1,1,1
Q16-ESLA,k,topk,0.7,536,12,4,1,0,0
Q16-ESLA,k,topk,0.7,537,12,4,1,1,1
Q16-ESLA,k,topk,0.7,538,12,4,1,1,1
Q16-ESLA,k,topk,0.7,539,12,4,1,1,1
Q16-ESLA,k,topk,0.7,540,12,4,1,1,1
Q16-ESLA,k,topk,0.7,541,12,4,1,1,1
Q16-ESLA,k,topk,0.7,542,12,4,0,0,0
Q16-ESLA,k,topk,0.7,543,12,4,1,1,1
Q16-ESLA,k,topk,0.7,544,12,4,0,0,1
Q16-ESLA,k,topk,0.7,545,12,4,0,0,0
Q16-ESLA,k,topk,0.7,546,12,4,1,1,1
Q16-ESLA,k,topk,0.7,547,12,4,0,0,0
Q16-ESLA,k,topk,0.7,548,12,4,1,1,1
Q16-ESLA,k,topk,0.7,549,12,4,1,1,1
Q16-ESLA,k,topk,0.7,550,12,4,0,0,0
Q16-ESLA,k,topk,0.7,551,12,4,0,0,0
Q16-ESLA,k,topk,0.7,552,12,4,1,1,1
Q16-ESLA,k,topk,0.7,553,12,4,1,1,1
Q16-ESLA,k,topk,0.7,554,12,4,1,1,1
Q16-ESLA,k,topk,0.7,555,12,4,1,1,1
Q16-ESLA,k,topk,0.7,556,12,4,0,0,0
Q16-ESLA,k,topk,0.7,557,12,4,1,1,0
Q16-ESLA,k,topk,0.7,558,12,4,1,1,1
Q16-ESLA,k,topk,0.7,559,12,4,1,1,1
Q16-ESLA,k,topk,0.7,560,12,4,1,1,1
Q16-ESLA,k,topk,0.7,561,12,4,1,1,1
Q16-ESLA,k,topk,0.7,562,12,4,1,1,1
Q16-ESLA,k,topk,0.7,563,12,4,1,1,1
Q16-ESLA,k,topk,0.7,564,12,4,1,1,1
Q16-ESLA,k,topk,0.7,565,12,4,1,1,1
Q16-ESLA,k,topk,0.7,566,12,4,1,1,1
Q16-ESLA,k,topk,0.7,567,12,4,0,0,0
Q16-ESLA,k,topk,0.7,568,12,4,1,1,1
Q16-ESLA,k,topk,0.7,569,12,4,0,0,0
Q16-ESLA,k,topk,0.7,570,12,4,1,1,1
Q16-ESLA,k,topk,0.7,571,12,4,0,0,0
Q16-ESLA,k,topk,0.7,572,12,4,1,1,1
Q16-ESLA,k,topk,0.7,573,12,4,0,0,0
Q16-ESLA,k,topk,0.7,574,12,4,1,1,0
Q16-ESLA,k,topk,0.7,575,12,4,1,1,1
Q16-ESLA,k,topk,0.7,576,12,4,1,1,1
Q16-ESLA,k,topk,0.7,577,12,4,1,1,1
Q16-ESLA,k,topk,0.7,578,12,4,0,0,0
Q16-ESLA,k,topk,0.7,579,12,4,1,1,1
Q16-ESLA,k,topk,0.7,580,12,4,0,0,0
Q16-ESLA,k,topk,0.7,581,12,4,1,1,1
Q16-ESLA,k,topk,0.7,582,12,4,1,1,1
Q16-ESLA,k,topk,0.7,583,12,4,1,1,1
Q16-ESLA,k,topk,0.7,584,12,4,1,1,1
Q16-ESLA,k,topk,0.7,585,12,4,1,1,1
Q16-ESLA,k,topk,0.7,586,12,4,0,0,0
Q16-ESLA,k,topk,0.7,587,12,4,1,1,1
Q16-ESLA,k,topk,0.7,588,12,4,1,1,1
Q16-ESLA,k,topk,0.7,589,12,4,1,1,1
Q16-ESLA,k,topk,0.7,590,12,4,1,1,1
Q16-ESLA,k,topk,0.7,591,12,4,1,1,1
Q16-ESLA,k,topk,0.7,592,12,4,1,1,0
Q16-ESLA,k,topk,0.7,593,12,4,1,1,1
Q16-ESLA,k,topk,0.7,594,12,4,1,1,1
Q16-ESLA,k,topk,0.7,595,12,4,1,1,1
Q16-ESLA,k,topk,0.7,596,12,4,1,1,1
Q16-ESLA,k,topk,0.7,597,12,4,0,0,0
Q16-ESLA,k,topk,0.7,598,12,4,1,1,1
Q16-ESLA,k,topk,0.7,599,12,4,1,1,1
Q16-ESLA,k,topk,0.7,600,12,4,1,1,1
Q16-ESLA,k,topk,0.7,601,12,4,1,1,1
Q16-ESLA,k,topk,0.7,602,12,4,1,1,1
Q16-ESLA,k,topk,0.7,603,12,4,1,1,1
Q16-ESLA,k,topk,0.7,604,12,4,1,1,1
Q16-ESLA,k,topk,0.7,605,12,4,1,1,1
Q16-ESLA,k,topk,0.7,606,12,4,1,1,1
Q16-ESLA,k,topk,0.7,607,12,4,1,1,1
Q16-ESLA,k,topk,0.7,608,12,4,0,0,0
Q16-ESLA,k,topk,0.7,609,12,4,1,1,1
Q16-ESLA,k,topk,0.7,610,12,4,0,0,1
Q16-ESLA,k,topk,0.7,611,12,4,1,1,1
Q16-ESLA,k,topk,0.7,612,12,4,1,1,1
Q16-ESLA,k,topk,0.7,613,12,4,1,1,1
Q16-ESLA,k,topk,0.7,614,12,4,1,1,1
Q16-ESLA,k,topk,0.7,615,12,4,0,0,0
Q16-ESLA,k,topk,0.7,616,12,4,1,1,1
Q16-ESLA,k,topk,0.7,617,12,4,1,1,1
Q16-ESLA,k,topk,0.7,618,12,4,1,1,1
Q16-ESLA,k,topk,0.7,619,12,4,1,1,1
Q16-ESLA,k,topk,0.7,620,12,4,0,0,0
Q16-ESLA,k,topk,0.7,621,12,4,1,1,1
Q16-ESLA,k,topk,0.7,622,12,4,1,1,1
Q16-ESLA,k,topk,0.7,623,12,4,1,1,1
Q16-ESLA,k,topk,0.7,624,12,4,1,1,1
Q16-ESLA,k,topk,0.7,625,12,4,1,1,1
Q16-ESLA,k,topk,0.7,626,12,4,1,1,1
Q16-ESLA,k,topk,0.7,627,12,4,0,0,1
Q16-ESLA,k,topk,0.7,628,12,4,1,1,1
Q16-ESLA,k,topk,0.7,629,12,4,1,1,1
Q16-ESLA,k,topk,0.7,630,12,4,0,0,0
Q16-ESLA,k,topk,0.7,631,12,4,1,1,1
Q16-ESLA,k,topk,0.7,632,12,4,1,1,1
Q16-ESLA,k,topk,0.7,633,12,4,0,0,0
Q16-ESLA,k,topk,0.7,634,12,4,1,1,0
Q16-ESLA,k,topk,0.7,635,12,4,1,1,1
Q16-ESLA,k,topk,0.7,636,12,4,1,1,1
Q16-ESLA,k,topk,0.7,637,12,4,1,1,1
Q16-ESLA,k,topk,0.7,638,12,4,0,0,0
Q16-ESLA,k,topk,0.7,639,12,4,1,1,1
Q16-ESLA,k,topk,0.7,640,12,4,1,1,1
Q16-ESLA,k,topk,0.7,641,12,4,1,1,1
Q16-ESLA,k,topk,0.7,642,12,4,1,1,1
Q16-ESLA,k,topk,0.7,643,12,4,1,1,1
Q16-ESLA,k,topk,0.7,644,12,4,1,1,1
Q16-ESLA,k,topk,0.7,645,12,4,1,1,1
Q16-ESLA,k,topk,0.7,646,12,4,1,1,1
Q16-ESLA,k,topk,0.7,647,12,4,1,1,1
Q16-ESLA,k,topk,0.7,648,12,4,1,1,1
Q16-ESLA,k,topk,0.7,649,12,4,1,1,1
Q16-ESLA,k,topk,0.7,650,12,4,0,0,0
Q16-ESLA,k,topk,0.7,651,12,4,1,1,1
Q16-ESLA,k,topk,0.7,652,12,4,1,1,1
Q16-ESLA,k,topk,0.7,653,12,4,1,0,0
Q16-ESLA,k,topk,0.7,654,12,4,1,1,1
Q16-ESLA,k,topk,0.7,655,12,4,0,0,0
Q16-ESLA,k,topk,0.7,656,12,4,1,1,1
Q16-ESLA,k,topk,0.7,657,12,4,1,1,1
Q16-ESLA,k,topk,0.7,658,12,4,1,1,1
Q16-ESLA,k,topk,0.7,659,12,4,1,1,1
Q16-ESLA,k,topk,0.7,660,12,4,1,1,1
Q16-ESLA,k,topk,0.7,661,12,4,1,1,1
Q16-ESLA,k,topk,0.7,662,12,4,1,1,1
Q16-ESLA,k,topk,0.7,663,12,4,1,1,0
Q16-ESLA,k,topk,0.7,664,12,4,1,1,1
Q16-ESLA,k,topk,0.7,665,12,4,1,1,1
Q16-ESLA,k,topk,0.7,666,12,4,1,1,1
Q16-ESLA,k,topk,0.7,667,12,4,0,0,0
Q16-ESLA,k,topk,0.7,668,12,4,1,1,1
Q16-ESLA,k,topk,0.7,669,12,4,1,1,1
Q16-ESLA,k,topk,0.7,670,12,4,1,1,1
Q16-ESLA,k,topk,0.7,671,12,4,1,1,1
Q16-ESLA,k,topk,0.7,672,12,4,1,1,1
Q16-ESLA,k,topk,0.7,673,12,4,0,0,1
Q16-ESLA,k,topk,0.7,674,12,4,0,0,0
Q16-ESLA,k,topk,0.7,675,12,4,1,1,1
Q16-ESLA,k,topk,0.7,676,12,4,0,0,0
Q16-ESLA,k,topk,0.7,677,12,4,1,1,1
Q16-ESLA,k,topk,0.7,678,12,4,0,0,0
Q16-ESLA,k,topk,0.7,679,12,4,1,1,1
Q16-ESLA,k,topk,0.7,680,12,4,0,1,1
Q16-ESLA,k,topk,0.7,681,12,4,1,1,1
Q16-ESLA,k,topk,0.7,682,12,4,1,1,1
Q16-ESLA,k,topk,0.7,683,12,4,1,1,1
Q16-ESLA,k,topk,0.7,684,12,4,1,1,1
Q16-ESLA,k,topk,0.7,685,12,4,1,1,1
Q16-ESLA,k,topk,0.7,686,12,4,1,1,1
Q16-ESLA,k,topk,0.7,687,12,4,1,1,1
Q16-ESLA,k,topk,0.7,688,12,4,1,1,1
Q16-ESLA,k,topk,0.7,689,12,4,1,1,1
Q16-ESLA,k,topk,0.7,690,12,4,1,1,1
Q16-ESLA,k,topk,0.7,691,12,4,1,1,1
Q16-ESLA,k,topk,0.7,692,12,4,1,1,1
Q16-ESLA,k,topk,0.7,693,12,4,1,1,1
Q16-ESLA,k,topk,0.7,694,12,4,1,1,1
Q16-ESLA,k,topk,0.7,695,12,4,0,0,0
Q16-ESLA,k,topk,0.7,696,12,4,1,1,1
Q16-ESLA,k,topk,0.7,697,12,4,1,1,1
Q16-ESLA,k,topk,0.7,698,12,4,0,0,0
Q16-ESLA,k,topk,0.7,699,12,4,1,1,1
Q16-ESLA,k,topk,0.7,700,12,4,1,1,1
Q16-ESLA,k,topk,0.7,701,12,4,1,1,1
Q16-ESLA,k,topk,0.7,702,12,4,1,1,1
Q16-ESLA,k,topk,0.7,703,12,4,1,1,1
Q16-ESLA,k,topk,0.7,704,12,4,1,1,1
Q16-ESLA,k,topk,0.7,705,12,4,0,0,1
Q16-ESLA,k,topk,0.7,706,12,4,0,0,1
Q16-ESLA,k,topk,0.7,707,12,4,1,1,0
Q16-ESLA,k,topk,0.7,708,12,4,1,1,1
Q16-ESLA,k,topk,0.7,709,12,4,0,0,1
Q16-ESLA,k,topk,0.7,710,12,4,1,1,1
Q16-ESLA,k,topk,0.7,711,12,4,1,1,1
Q16-ESLA,k,topk,0.7,712,12,4,1,1,1
Q16-ESLA,k,topk,0.7,713,12,4,1,1,1
Q16-ESLA,k,topk,0.7,714,12,4,1,1,1
Q16-ESLA,k,topk,0.7,715,12,4,0,1,1
Q16-ESLA,k,topk,0.7,716,12,4,1,1,1
Q16-ESLA,k,topk,0.7,717,12,4,1,0,1
Q16-ESLA,k,topk,0.7,718,12,4,1,1,1
Q16-ESLA,k,topk,0.7,719,12,4,1,1,1
Q16-ESLA,k,topk,0.7,720,12,4,1,1,1
Q16-ESLA,k,topk,0.7,721,12,4,1,1,1
Q16-ESLA,k,topk,0.7,722,12,4,0,0,0
Q16-ESLA,k,topk,0.7,723,12,4,1,1,1
Q16-ESLA,k,topk,0.7,724,12,4,1,1,1
Q16-ESLA,k,topk,0.7,725,12,4,1,1,1
Q16-ESLA,k,topk,0.7,726,12,4,1,1,1
Q16-ESLA,k,topk,0.7,727,12,4,1,1,1
Q16-ESLA,k,topk,0.7,728,12,4,1,1,1
Q16-ESLA,k,topk,0.7,729,12,4,0,0,1
Q16-ESLA,k,topk,0.7,730,12,4,1,1,1
Q16-ESLA,k,topk,0.7,731,12,4,1,1,1
Q16-ESLA,k,topk,0.7,732,12,4,1,1,1
Q16-ESLA,k,topk,0.7,733,12,4,1,1,1
Q16-ESLA,k,topk,0.7,734,12,4,1,1,1
Q16-ESLA,k,topk,0.7,735,12,4,0,0,1
Q16-ESLA,k,topk,0.7,736,12,4,1,1,1
Q16-ESLA,k,topk,0.7,737,12,4,1,1,1
Q16-ESLA,k,topk,0.7,738,12,4,1,1,1
Q16-ESLA,k,topk,0.7,739,12,4,1,1,1
Q16-ESLA,k,topk,0.7,740,12,4,1,1,1
Q16-ESLA,k,topk,0.7,741,12,4,1,1,1
Q16-ESLA,k,topk,0.7,742,12,4,1,1,1
Q16-ESLA,k,topk,0.7,743,12,4,1,1,1
Q16-ESLA,k,topk,0.7,744,12,4,1,1,1
Q16-ESLA,k,topk,0.7,745,12,4,1,1,1
Q16-ESLA,k,topk,0.7,746,12,4,1,1,1
Q16-ESLA,k,topk,0.7,747,12,4,1,1,1
Q16-ESLA,k,topk,0.7,748,12,4,1,1,1
Q16-ESLA,k,topk,0.7,749,12,4,0,0,0
Q16-ESLA,k,topk,0.7,750,12,4,1,1,1
Q16-ESLA,k,topk,0.7,751,12,4,1,1,1
Q16-ESLA,k,topk,0.7,752,12,4,0,1,0
Q16-ESLA,k,topk,0.7,753,12,4,0,0,1
Q16-ESLA,k,topk,0.7,754,12,4,1,1,1
Q16-ESLA,k,topk,0.7,755,12,4,0,0,0
Q16-ESLA,k,topk,0.7,756,12,4,1,1,1
Q16-ESLA,k,topk,0.7,757,12,4,1,1,1
Q16-ESLA,k,topk,0.7,758,12,4,1,1,1
Q16-ESLA,k,topk,0.7,759,12,4,1,1,1
Q16-ESLA,k,topk,0.7,760,12,4,1,1,1
Q16-ESLA,k,topk,0.7,761,12,4,1,1,1
Q16-ESLA,k,topk,0.7,762,12,4,1,1,1
Q16-ESLA,k,topk,0.7,763,12,4,1,1,1
Q16-ESLA,k,topk,0.7,764,12,4,1,1,1
Q16-ESLA,k,topk,0.7,765,12,4,1,1,1
Q16-ESLA,k,topk,0.7,766,12,4,1,1,1
Q16-ESLA,k,topk,0.7,767,12,4,1,1,1
Q16-ESLA,k,topk,0.7,768,12,4,1,1,1
Q16-ESLA,k,topk,0.7,769,12,4,0,0,0
Q16-ESLA,k,topk,0.7,770,12,4,1,1,1
Q16-ESLA,k,topk,0.7,771,12,4,1,1,1
Q16-ESLA,k,topk,0.7,772,12,4,1,1,1
Q16-ESLA,k,topk,0.7,773,12,4,1,0,1
Q16-ESLA,k,topk,0.7,774,12,4,0,0,1
Q16-ESLA,k,topk,0.7,775,12,4,1,1,1
Q16-ESLA,k,topk,0.7,776,12,4,1,1,1
Q16-ESLA,k,topk,0.7,777,12,4,1,1,1
Q16-ESLA,k,topk,0.7,778,12,4,0,0,0
Q16-ESLA,k,topk,0.7,779,12,4,0,0,0
Q16-ESLA,k,topk,0.7,780,12,4,1,1,1
Q16-ESLA,k,topk,0.7,781,12,4,1,1,1
Q16-ESLA,k,topk,0.7,782,12,4,1,1,1
Q16-ESLA,k,topk,0.7,783,12,4,1,1,1
Q16-ESLA,k,topk,0.7,784,12,4,1,1,1
Q16-ESLA,k,topk,0.7,785,12,4,1,1,1
Q16-ESLA,k,topk,0.7,786,12,4,0,0,0
Q16-ESLA,k,topk,0.7,787,12,4,0,0,0
Q16-ESLA,k,topk,0.7,788,12,4,0,0,1
Q16-ESLA,k,topk,0.7,789,12,4,1,1,1
Q16-ESLA,k,topk,0.7,790,12,4,1,1,0
Q16-ESLA,k,topk,0.7,791,12,4,1,1,1
Q16-ESLA,k,topk,0.7,792,12,4,1,1,1
Q16-ESLA,k,topk,0.7,793,12,4,1,1,1
Q16-ESLA,k,topk,0.7,794,12,4,1,1,1
Q16-ESLA,k,topk,0.7,795,12,4,0,0,0
Q16-ESLA,k,topk,0.7,796,12,4,1,1,1
Q16-ESLA,k,topk,0.7,797,12,4,1,1,1
Q16-ESLA,k,topk,0.7,798,12,4,1,1,1
Q16-ESLA,k,topk,0.7,799,12,4,1,1,1
Q16-ESLA,k,topk,0.7,800,12,4,0,0,0
Q16-ESLA,k,topk,0.7,801,12,4,0,0,0
Q16-ESLA,k,topk,0.7,802,12,4,1,1,1
Q16-ESLA,k,topk,0.7,803,12,4,1,1,1
Q16-ESLA,k,topk,0.7,804,12,4,0,0,0
Q16-ESLA,k,topk,0.7,805,12,4,1,1,1
Q16-ESLA,k,topk,0.7,806,12,4,1,1,1
Q16-ESLA,k,topk,0.7,807,12,4,0,0,0
Q16-ESLA,k,topk,0.7,808,12,4,1,1,1
Q16-ESLA,k,topk,0.7,809,12,4,0,0,0
Q16-ESLA,k,topk,0.7,810,12,4,1,1,1
Q16-ESLA,k,topk,0.7,811,12,4,1,1,1
Q16-ESLA,k,topk,0.7,812,12,4,1,1,1
Q16-ESLA,k,topk,0.7,813,12,4,1,1,1
Q16-ESLA,k,topk,0.7,814,12,4,1,1,1
Q16-ESLA,k,topk,0.7,815,12,4,1,1,1
Q16-ESLA,k,topk,0.7,816,12,4,1,1,1
Q16-ESLA,k,topk,0.7,817,12,4,1,1,1
Q16-ESLA,k,topk,0.7,818,12,4,1,1,1
Q16-ESLA,k,topk,0.7,819,12,4,1,1,1
Q16-ESLA,k,topk,0.7,820,12,4,1,1,1
Q16-ESLA,k,topk,0.7,821,12,4,1,1,1
Q16-ESLA,k,topk,0.7,822,12,4,1,1,1
Q16-ESLA,k,topk,0.7,823,12,4,0,0,0
Q16-ESLA,k,topk,0.7,824,12,4,1,1,1
Q16-ESLA,k,topk,0.7,825,12,4,1,1,1
Q16-ESLA,k,topk,0.7,826,12,4,1,1,1
Q16-ESLA,k,topk,0.7,827,12,4,1,1,1
Q16-ESLA,k,topk,0.7,828,12,4,1,1,1
Q16-ESLA,k,topk,0.7,829,12,4,1,1,1
Q16-ESLA,k,topk,0.7,830,12,4,1,1,1
Q16-ESLA,k,topk,0.7,831,12,4,1,1,1
Q16-ESLA,k,topk,0.7,832,12,4,1,1,1
Q16-ESLA,k,topk,0.7,833,12,4,1,1,1
Q16-ESLA,k,topk,0.7,834,12,4,1,1,1
Q16-ESLA,k,topk,0.7,835,12,4,1,1,1
Q16-ESLA,k,topk,0.7,836,12,4,1,1,1
Q16-ESLA,k,topk,0.7,837,12,4,1,1,1
Q16-ESLA,k,topk,0.7,838,12,4,1,1,1
Q16-ESLA,k,topk,0.7,839,12,4,1,1,1
Q16-ESLA,k,topk,0.7,840,12,4,1,1,1
Q16-ESLA,k,topk,0.7,841,12,4,1,1,1
Q16-ESLA,k,topk,0.7,842,12,4,1,1,1
Q16-ESLA,k,topk,0.7,843,12,4,1,1,1
Q16-ESLA,k,topk,0.7,844,12,4,1,1,1
Q16-ESLA,k,topk,0.7,845,12,4,1,1,1
Q16-ESLA,k,topk,0.7,846,12,4,1,1,1
Q16-ESLA,k,topk,0.7,847,12,4,1,1,1
Q16-ESLA,k,topk,0.7,848,12,4,1,1,1
Q16-ESLA,k,topk,0.7,849,12,4,1,0,0
Q16-ESLA,k,topk,0.7,850,12,4,1,1,1
Q16-ESLA,k,topk,0.7,851,12,4,1,1,1
Q16-ESLA,k,topk,0.7,852,12,4,1,1,1
Q16-ESLA,k,topk,0.7,853,12,4,1,1,1
Q16-ESLA,k,topk,0.7,854,12,4,1,1,1
Q16-ESLA,k,topk,0.7,855,12,4,1,1,1
Q16-ESLA,k,topk,0.7,856,12,4,1,1,1
Q16-ESLA,k,topk,0.7,857,12,4,1,1,1
Q16-ESLA,k,topk,0.7,858,12,4,1,1,1
Q16-ESLA,k,topk,0.7,859,12,4,1,1,0
Q16-ESLA,k,topk,0.7,860,12,4,0,0,0
Q16-ESLA,k,topk,0.7,861,12,4,0,0,0
Q16-ESLA,k,topk,0.7,862,12,4,1,1,1
Q16-ESLA,k,topk,0.7,863,12,4,1,1,1
Q16-ESLA,k,topk,0.7,864,12,4,1,1,1
Q16-ESLA,k,topk,0.7,865,12,4,1,1,1
Q16-ESLA,k,topk,0.7,866,12,4,1,1,1
Q16-ESLA,k,topk,0.7,867,12,4,1,1,1
Q16-ESLA,k,topk,0.7,868,12,4,1,1,1
Q16-ESLA,k,topk,0.7,869,12,4,1,1,1
Q16-ESLA,k,topk,0.7,870,12,4,1,1,1
Q16-ESLA,k,topk,0.7,871,12,4,1,1,1
Q16-ESLA,k,topk,0.7,872,12,4,1,1,1
Q16-ESLA,k,topk,0.7,873,12,4,1,1,1
Q16-ESLA,k,topk,0.7,874,12,4,1,1,1
Q16-ESLA,k,topk,0.7,875,12,4,1,1,1
Q16-ESLA,k,topk,0.7,876,12,4,0,0,0
Q16-ESLA,k,topk,0.7,877,12,4,1,1,1
Q16-ESLA,k,topk,0.7,878,12,4,1,1,1
Q16-ESLA,k,topk,0.7,879,12,4,0,0,0
Q16-ESLA,k,topk,0.7,880,12,4,1,1,1
Q16-ESLA,k,topk,0.7,881,12,4,1,1,1
Q16-ESLA,k,topk,0.7,882,12,4,1,1,1
Q16-ESLA,k,topk,0.7,883,12,4,0,0,0
Q16-ESLA,k,topk,0.7,884,12,4,1,1,1
Q16-ESLA,k,topk,0.7,885,12,4,1,0,1
Q16-ESLA,k,topk,0.7,886,12,4,1,1,1
Q16-ESLA,k,topk,0.7,887,12,4,0,1,1
Q16-ESLA,k,topk,0.7,888,12,4,1,1,1
Q16-ESLA,k,topk,0.7,889,12,4,1,1,1
Q16-ESLA,k,topk,0.7,890,12,4,1,1,1
Q16-ESLA,k,topk,0.7,891,12,4,0,0,0
Q16-ESLA,k,topk,0.7,892,12,4,1,1,1
Q16-ESLA,k,topk,0.7,893,12,4,0,0,1
Q16-ESLA,k,topk,0.7,894,12,4,0,0,1
Q16-ESLA,k,topk,0.7,895,12,4,1,1,1
Q16-ESLA,k,topk,0.7,896,12,4,1,1,1
Q16-ESLA,k,topk,0.7,897,12,4,1,1,1
Q16-ESLA,k,topk,0.7,898,12,4,1,1,0
Q16-ESLA,k,topk,0.7,899,12,4,0,1,1
Q16-ESLA,k,topk,0.7,900,12,4,1,1,1
Q16-ESLA,k,topk,0.7,901,12,4,1,1,1
Q16-ESLA,k,topk,0.7,902,12,4,1,1,1
Q16-ESLA,k,topk,0.7,903,12,4,1,1,1
Q16-ESLA,k,topk,0.7,904,12,4,1,1,1
Q16-ESLA,k,topk,0.7,905,12,4,1,1,1
Q16-ESLA,k,topk,0.7,906,12,4,1,1,1
Q16-ESLA,k,topk,0.7,907,12,4,0,0,0
Q16-ESLA,k,topk,0.7,908,12,4,0,0,0
Q16-ESLA,k,topk,0.7,909,12,4,1,1,1
Q16-ESLA,k,topk,0.7,910,12,4,1,1,1
Q16-ESLA,k,topk,0.7,911,12,4,1,1,1
Q16-ESLA,k,topk,0.7,912,12,4,1,1,1
Q16-ESLA,k,topk,0.7,913,12,4,1,1,1
Q16-ESLA,k,topk,0.7,914,12,4,1,1,1
Q16-ESLA,k,topk,0.7,915,12,4,1,1,1
Q16-ESLA,k,topk,0.7,916,12,4,1,1,1
Q16-ESLA,k,topk,0.7,917,12,4,1,1,1
Q16-ESLA,k,topk,0.7,918,12,4,1,1,1
Q16-ESLA,k,topk,0.7,919,12,4,1,1,1
Q16-ESLA,k,topk,0.7,920,12,4,1,1,1
Q16-ESLA,k,topk,0.7,921,12,4,1,1,1
Q16-ESLA,k,topk,0.7,922,12,4,0,1,1
Q16-ESLA,k,topk,0.7,923,12,4,1,1,1
Q16-ESLA,k,topk,0.7,924,12,4,0,1,1
Q16-ESLA,k,topk,0.7,925,12,4,0,1,1
Q16-ESLA,k,topk,0.7,926,12,4,1,1,1
