sample_id,label,prediction,correct,data_loading_us,ps_to_pl_us,kernel_us,pl_to_ps_us,postprocess_us,total_e2e_us,config
346,1,1,1,9.760,1153.427,975.606,386.172,18.326,2691.046,s0_dense
347,1,1,1,9.569,1148.326,972.954,385.243,17.914,2680.874,s0_dense
348,1,1,1,9.508,1246.062,977.348,389.741,18.683,2789.902,s0_dense
349,1,1,1,9.501,1163.212,971.403,389.182,18.184,2699.144,s0_dense
350,1,1,1,9.662,1156.203,977.877,387.833,18.173,2697.926,s0_dense
351,1,0,0,9.163,1150.683,969.452,401.582,18.917,2698.043,s0_dense
352,1,1,1,9.286,1168.855,975.058,392.301,18.560,2711.360,s0_dense
353,1,1,1,9.637,1151.218,978.049,386.332,17.268,2689.102,s0_dense
354,1,1,1,9.496,1151.009,974.505,384.215,18.154,2685.021,s0_dense
355,0,0,1,9.840,1148.579,1028.683,399.815,19.120,2755.477,s0_dense
356,1,1,1,9.508,1165.305,975.071,384.025,18.745,2699.477,s0_dense
357,1,1,1,9.384,1149.902,975.440,388.276,17.975,2688.985,s0_dense
358,1,1,1,9.600,1148.351,971.336,384.160,18.566,2677.692,s0_dense
359,1,1,1,9.200,1237.981,975.889,389.674,19.040,2780.868,s0_dense
360,1,1,1,9.372,1164.677,973.877,389.433,18.769,2701.409,s0_dense
361,1,1,1,9.582,1153.046,973.569,385.864,18.117,2689.895,s0_dense
362,1,1,1,9.390,1148.339,981.200,401.483,18.966,2707.268,s0_dense
363,1,1,1,9.773,1161.065,976.049,386.276,18.179,2699.133,s0_dense
364,0,0,1,8.942,1152.837,973.403,387.453,18.013,2689.533,s0_dense
365,1,1,1,10.006,1148.092,976.935,385.717,18.782,2685.803,s0_dense
366,1,1,1,9.698,1146.757,971.033,405.784,18.154,2699.495,s0_dense
367,1,1,1,9.612,1173.606,979.298,388.295,18.412,2721.372,s0_dense
368,1,1,1,9.040,1161.262,971.532,385.207,17.391,2691.563,s0_dense
369,1,1,1,9.434,1147.693,971.692,385.150,18.074,2680.480,s0_dense
370,1,1,1,9.452,1221.674,977.151,388.240,18.412,2761.914,s0_dense
371,1,1,1,8.972,1160.917,974.831,385.772,18.566,2696.037,s0_dense
372,1,1,1,9.310,1143.834,973.717,384.049,17.600,2674.646,s0_dense
373,1,1,1,9.397,1151.840,975.951,444.350,19.650,2751.360,s0_dense
374,1,1,1,9.705,1168.431,974.419,388.252,17.877,2707.360,s0_dense
375,1,1,1,9.668,1155.120,976.264,386.825,18.289,2692.289,s0_dense
376,1,1,1,9.335,1148.271,974.468,386.283,17.366,2683.360,s0_dense
377,1,1,1,9.416,1142.129,978.843,402.369,19.618,2702.554,s0_dense
378,1,1,1,9.588,1168.486,977.151,388.283,18.867,2708.843,s0_dense
379,1,1,1,9.163,1156.043,972.523,388.141,18.720,2692.148,s0_dense
380,1,1,1,9.286,1152.258,974.376,385.311,18.529,2684.733,s0_dense
381,0,0,1,9.754,1242.689,976.086,389.538,18.696,2785.280,s0_dense
382,1,1,1,9.292,1166.824,974.972,391.729,17.588,2708.689,s0_dense
383,1,1,1,9.360,1156.320,973.465,384.929,18.560,2688.492,s0_dense
384,1,1,1,9.114,1151.273,976.277,462.172,19.052,2766.787,s0_dense
385,0,0,1,9.846,1168.812,980.615,388.455,17.963,2714.788,s0_dense
386,1,1,1,9.643,1155.397,973.040,386.129,18.474,2689.557,s0_dense
387,1,1,1,9.465,1153.637,976.270,383.385,18.228,2687.815,s0_dense
388,1,1,1,9.533,1143.908,968.351,404.080,18.191,2693.040,s0_dense
389,1,1,1,9.397,1164.781,973.520,386.388,18.628,2702.418,s0_dense
390,1,1,1,9.545,1156.935,976.430,385.606,18.480,2692.012,s0_dense
391,1,1,1,9.551,1151.895,971.920,383.662,17.938,2681.341,s0_dense
392,1,0,0,9.212,1218.893,977.040,389.071,18.000,2759.587,s0_dense
393,1,1,1,9.341,1161.514,973.932,387.815,18.092,2698.954,s0_dense
394,1,1,1,9.773,1151.385,974.221,384.739,18.302,2685.342,s0_dense
395,1,1,1,9.680,1148.554,974.462,443.434,18.271,2742.751,s0_dense
396,1,1,1,9.619,1163.951,974.388,389.526,18.677,2702.985,s0_dense
397,1,1,1,9.527,1155.668,971.243,388.609,18.295,2690.111,s0_dense
398,1,1,1,9.268,1150.911,979.083,384.659,18.049,2688.407,s0_dense
399,1,1,1,9.434,1141.372,968.855,400.080,18.615,2686.929,s0_dense
400,1,1,1,9.330,1162.271,973.797,386.461,18.067,2696.831,s0_dense
401,1,1,1,9.766,1154.246,975.058,386.259,18.098,2692.868,s0_dense
402,1,1,1,9.249,1145.662,975.957,384.511,18.363,2679.415,s0_dense
403,1,1,1,9.822,1246.683,977.637,389.748,18.640,2791.975,s0_dense
404,1,1,1,9.366,1175.421,974.744,389.077,18.369,2715.139,s0_dense
405,1,0,0,9.624,1159.846,974.363,385.963,18.394,2695.465,s0_dense
406,1,1,1,9.538,1142.560,973.901,443.994,18.191,2737.489,s0_dense
407,1,1,1,9.828,1164.548,975.981,386.400,17.994,2704.221,s0_dense
408,1,1,1,9.803,1155.767,974.782,387.939,18.843,2693.533,s0_dense
409,1,1,1,10.000,1149.151,976.049,386.283,17.963,2687.908,s0_dense
410,1,1,1,9.126,1144.905,971.576,402.627,18.332,2693.877,s0_dense
411,1,1,1,9.397,1165.379,976.886,389.391,18.615,2709.065,s0_dense
412,1,1,1,9.544,1151.778,973.533,387.791,17.827,2686.603,s0_dense
413,0,0,1,9.133,1148.203,973.151,385.354,18.357,2682.234,s0_dense
414,1,1,1,9.225,1264.295,979.877,393.452,18.142,2813.661,s0_dense
415,1,1,1,9.618,1183.773,981.440,387.397,19.249,2730.757,s0_dense
416,1,1,1,9.409,1159.243,972.197,386.068,18.135,2690.609,s0_dense
417,1,1,1,9.944,1154.953,969.674,447.267,18.849,2753.077,s0_dense
418,0,0,1,9.428,1168.178,978.560,387.151,18.246,2708.025,s0_dense
419,1,1,1,9.711,1151.323,972.252,385.255,18.929,2685.741,s0_dense
420,0,0,1,9.532,1151.575,972.770,389.095,18.111,2685.686,s0_dense
421,1,0,0,9.520,1152.596,978.197,408.960,18.056,2718.370,s0_dense
422,1,1,1,9.588,1174.289,977.840,388.487,19.133,2716.886,s0_dense
423,1,1,1,9.507,1152.467,976.166,386.683,18.166,2691.176,s0_dense
424,0,0,1,9.459,1151.335,972.812,385.963,19.071,2684.745,s0_dense
425,1,1,1,9.132,1231.065,974.388,392.382,18.677,2773.372,s0_dense
426,1,1,1,10.025,1171.686,972.271,388.868,18.449,2707.643,s0_dense
427,1,1,1,9.582,1156.234,976.812,383.188,18.973,2692.936,s0_dense
428,1,1,1,9.624,1150.511,976.055,443.107,18.670,2746.147,s0_dense
429,1,0,0,9.582,1161.606,974.979,389.563,18.418,2703.059,s0_dense
430,1,1,1,9.330,1153.661,973.403,385.170,17.797,2686.659,s0_dense
431,1,1,1,9.674,1146.493,978.240,385.914,18.233,2683.532,s0_dense
432,1,1,1,9.693,1147.963,970.018,403.336,18.541,2698.031,s0_dense
433,1,1,1,9.618,1162.849,973.859,390.381,17.852,2701.772,s0_dense
434,1,1,1,9.280,1153.163,971.292,388.055,17.834,2686.973,s0_dense
435,1,1,1,9.748,1149.335,973.373,385.612,18.412,2683.502,s0_dense
436,0,0,1,10.024,1205.089,972.216,390.117,18.443,2746.744,s0_dense
437,1,1,1,9.360,1161.200,975.261,385.667,18.972,2698.271,s0_dense
438,0,0,1,9.415,1157.975,974.621,387.329,17.964,2695.237,s0_dense
439,1,1,1,9.483,1148.461,973.563,444.942,18.585,2744.917,s0_dense
440,1,1,1,9.292,1169.052,982.856,392.277,17.649,2719.753,s0_dense
441,1,0,0,9.496,1159.156,976.290,386.332,18.462,2699.170,s0_dense
442,1,1,1,9.348,1148.160,976.732,383.434,18.480,2682.930,s0_dense
443,1,1,1,9.858,1147.483,972.290,401.957,18.394,2702.129,s0_dense
444,1,1,1,8.978,1164.166,975.194,388.086,18.222,2703.699,s0_dense
445,1,1,1,9.385,1154.529,974.818,385.902,18.136,2691.741,s0_dense
446,0,0,1,9.581,1153.231,970.492,385.846,18.357,2683.600,s0_dense
447,1,1,1,9.298,1223.496,978.554,390.160,18.566,2766.708,s0_dense
448,1,1,1,9.477,1165.680,972.400,389.329,18.222,2703.496,s0_dense
449,0,0,1,9.231,1157.434,979.194,385.163,18.541,2697.550,s0_dense
450,1,1,1,9.434,1151.434,969.372,451.643,19.182,2748.437,s0_dense
451,1,1,1,9.705,1171.378,976.037,391.323,18.419,2715.446,s0_dense
452,1,1,1,9.237,1162.542,976.548,388.056,17.927,2699.465,s0_dense
453,1,1,1,9.113,1146.339,970.917,386.825,18.130,2678.664,s0_dense
454,0,0,1,9.495,1153.587,972.862,425.557,18.948,2731.747,s0_dense
455,1,1,1,8.997,1188.000,978.080,392.806,18.911,2736.216,s0_dense
456,1,1,1,9.637,1165.938,975.606,389.729,18.135,2706.154,s0_dense
457,1,1,1,9.520,1156.172,973.963,387.773,17.773,2693.871,s0_dense
458,1,1,1,9.532,1216.271,976.960,391.895,18.345,2760.566,s0_dense
459,0,1,0,9.613,1162.800,972.499,389.606,18.098,2699.194,s0_dense
460,1,1,1,9.459,1148.462,979.569,387.138,18.640,2689.864,s0_dense
461,1,1,1,9.649,1154.837,971.071,440.153,18.739,2745.256,s0_dense
462,0,0,1,9.920,1163.852,978.732,388.677,17.964,2706.117,s0_dense
463,1,1,1,9.981,1164.474,972.499,385.951,18.209,2700.579,s0_dense
464,1,1,1,9.286,1152.979,974.714,387.286,18.418,2688.769,s0_dense
465,1,1,1,9.533,1151.483,970.763,399.095,18.277,2697.760,s0_dense
466,1,1,1,9.705,1165.575,976.302,389.145,17.963,2706.252,s0_dense
467,1,1,1,9.588,1149.132,965.956,384.258,18.203,2677.127,s0_dense
468,1,1,1,9.563,1141.619,973.077,383.938,18.320,2673.397,s0_dense
469,1,1,1,9.120,1224.247,982.757,393.520,18.769,2777.150,s0_dense
470,1,1,1,9.347,1168.400,971.655,388.382,18.246,2704.770,s0_dense
471,1,1,1,9.058,1153.262,974.782,386.480,17.864,2689.569,s0_dense
472,1,1,1,9.310,1147.138,972.911,385.501,19.396,2728.916,s0_dense
473,1,1,1,9.939,1168.812,980.246,386.954,18.369,2713.612,s0_dense
474,0,1,0,9.735,1154.000,977.003,385.846,17.889,2689.643,s0_dense
475,1,1,1,9.446,1146.523,974.591,384.290,18.787,2681.200,s0_dense
476,0,1,0,9.668,1147.520,969.249,396.517,18.905,2689.791,s0_dense
477,1,1,1,9.410,1164.363,974.732,387.047,17.956,2701.145,s0_dense
478,0,1,0,9.742,1150.966,973.452,385.064,17.773,2683.323,s0_dense
479,1,1,1,9.699,1150.437,970.166,385.138,18.338,2682.461,s0_dense
480,1,1,1,9.415,1211.551,973.071,388.259,17.982,2744.923,s0_dense
481,1,1,1,9.274,1167.729,975.286,386.492,18.259,2705.188,s0_dense
482,1,1,1,9.138,1149.772,967.169,384.750,18.375,2674.412,s0_dense
483,1,1,1,9.655,1146.154,976.425,386.240,18.573,2684.917,s0_dense
484,1,1,1,9.403,1231.729,977.391,394.381,19.310,2833.804,s0_dense
485,1,0,0,10.584,1176.375,976.043,388.689,18.794,2722.234,s0_dense
486,1,1,1,9.249,1154.363,977.637,386.665,17.963,2695.452,s0_dense
487,1,1,1,9.256,1154.942,976.929,414.351,18.923,2726.935,s0_dense
488,1,0,0,9.847,1173.403,968.966,390.228,18.535,2711.077,s0_dense
489,1,1,1,9.452,1155.631,972.480,385.378,18.892,2690.622,s0_dense
490,1,1,1,9.576,1156.080,973.200,388.123,18.025,2692.806,s0_dense
491,1,1,1,9.576,1220.351,978.744,392.880,18.308,2769.243,s0_dense
492,0,0,1,9.139,1168.172,971.015,383.587,18.012,2698.628,s0_dense
493,1,1,1,9.391,1152.536,971.434,384.160,18.191,2682.566,s0_dense
494,0,0,1,9.310,1147.753,974.425,383.391,22.203,2729.630,s0_dense
495,1,1,1,10.025,1165.618,977.822,392.111,18.984,2715.754,s0_dense
496,1,1,1,9.293,1154.295,969.753,385.262,18.419,2683.502,s0_dense
497,1,1,1,9.360,1148.763,975.047,386.000,17.354,2681.969,s0_dense
498,1,1,1,9.489,1152.794,971.613,403.391,18.487,2704.812,s0_dense
499,1,1,1,9.772,1160.074,972.818,387.667,17.920,2696.665,s0_dense
500,1,1,1,14.216,1597.317,979.859,414.800,19.711,3205.200,s0_dense
501,1,1,1,10.252,1243.027,984.572,404.578,18.916,2813.507,s0_dense
502,1,1,1,9.446,1262.751,985.680,394.554,18.123,2820.640,s0_dense
503,1,1,1,9.502,1171.163,978.708,387.976,18.184,2713.373,s0_dense
504,1,1,1,9.366,1155.673,974.468,389.169,18.726,2694.548,s0_dense
505,1,1,1,9.447,1149.982,981.705,413.600,19.490,2724.394,s0_dense
506,1,1,1,10.290,1174.166,976.185,388.997,18.240,2718.271,s0_dense
507,0,0,1,9.440,1158.640,968.473,389.896,18.289,2694.246,s0_dense
508,1,1,1,9.539,1144.092,976.640,386.129,17.803,2680.393,s0_dense
509,1,1,1,9.778,1210.388,975.662,389.612,18.080,2753.613,s0_dense
510,1,1,1,9.027,1157.957,979.606,386.732,17.520,2701.052,s0_dense
511,1,1,1,9.550,1144.092,971.256,384.997,18.296,2676.418,s0_dense
512,1,0,0,9.717,1143.920,975.391,383.822,17.809,2678.399,s0_dense
513,1,1,1,9.391,1386.326,979.710,394.591,18.412,2939.532,s0_dense
514,1,1,1,9.427,1167.569,978.603,391.341,18.738,2715.323,s0_dense
515,1,1,1,9.495,1153.237,973.920,388.363,18.579,2689.662,s0_dense
516,1,1,1,9.612,1143.575,972.579,405.182,18.499,2699.274,s0_dense
517,0,0,1,9.865,1159.563,978.659,386.302,18.560,2701.495,s0_dense
518,1,1,1,9.335,1141.853,982.966,386.640,18.467,2686.418,s0_dense
519,1,1,1,9.538,1144.732,971.908,384.099,18.191,2675.329,s0_dense
520,1,1,1,9.705,1200.738,976.905,391.150,18.419,2746.382,s0_dense
521,1,1,1,9.397,1156.573,975.176,387.274,18.702,2694.855,s0_dense
522,1,1,1,9.341,1150.000,977.089,388.050,17.582,2687.926,s0_dense
523,1,1,1,9.231,1134.499,972.794,385.120,18.770,2667.009,s0_dense
524,1,1,1,9.280,1238.640,973.090,391.336,19.144,2780.517,s0_dense
525,1,1,1,9.895,1155.834,977.631,385.920,18.689,2697.261,s0_dense
526,1,1,1,9.243,1147.163,974.548,387.299,18.387,2683.896,s0_dense
527,1,1,1,9.563,1148.572,971.471,398.776,18.222,2694.049,s0_dense
528,1,1,1,9.668,1161.084,977.901,388.923,18.271,2704.148,s0_dense
529,1,1,1,9.126,1145.988,972.634,388.086,18.517,2680.554,s0_dense
530,1,1,1,10.172,1148.893,976.166,383.458,19.083,2684.578,s0_dense
531,1,1,1,9.311,1203.600,978.714,393.267,18.197,2751.335,s0_dense
532,1,1,1,9.390,1154.129,973.920,386.111,18.105,2689.145,s0_dense
533,1,1,1,9.446,1148.652,977.268,386.234,17.914,2685.729,s0_dense
534,0,0,1,9.225,1149.944,974.468,384.234,18.825,2684.616,s0_dense
535,1,1,1,9.261,1235.951,974.936,389.255,18.917,2777.698,s0_dense
536,0,0,1,9.434,1150.283,974.923,385.292,17.575,2683.268,s0_dense
537,1,1,1,9.539,1147.194,970.793,385.582,18.412,2677.471,s0_dense
538,1,1,1,9.348,1140.843,980.621,403.514,18.498,2704.141,s0_dense
539,1,1,1,9.612,1157.354,971.139,389.458,18.757,2694.800,s0_dense
540,1,1,1,9.040,1148.240,976.566,385.834,18.179,2683.317,s0_dense
541,1,1,1,9.563,1152.197,973.452,387.280,19.028,2690.572,s0_dense
542,0,0,1,9.416,1196.517,979.077,401.219,19.366,2754.707,s0_dense
543,1,1,1,9.501,1161.766,974.394,386.880,18.750,2699.175,s0_dense
544,1,0,0,9.416,1150.191,981.840,386.480,18.056,2693.034,s0_dense
545,0,0,1,9.367,1149.237,975.631,384.210,18.006,2684.333,s0_dense
546,1,1,1,9.120,1214.604,977.625,392.733,18.087,2762.584,s0_dense
547,0,0,1,9.077,1156.627,970.043,384.683,17.920,2687.175,s0_dense
548,1,1,1,9.496,1146.837,979.779,388.542,18.160,2690.769,s0_dense
549,1,1,1,9.384,1138.604,979.329,401.310,18.713,2696.658,s0_dense
550,0,0,1,9.877,1159.717,974.862,388.228,18.437,2699.846,s0_dense
551,0,0,1,9.391,1148.450,976.259,384.536,18.099,2684.006,s0_dense
552,1,1,1,9.698,1141.852,975.138,385.403,18.258,2675.581,s0_dense
553,1,1,1,9.268,1141.613,978.874,397.397,18.972,2695.114,s0_dense
554,1,1,1,9.594,1156.043,972.929,389.440,18.474,2694.209,s0_dense
555,1,1,1,9.914,1150.917,970.197,387.348,18.185,2683.760,s0_dense
556,0,0,1,9.360,1142.554,975.231,382.794,17.784,2672.966,s0_dense
557,0,1,0,9.735,1235.994,979.237,388.923,18.511,2780.492,s0_dense
558,1,1,1,9.950,1159.889,973.594,386.437,18.535,2694.339,s0_dense
559,1,1,1,9.120,1146.603,974.160,382.585,18.541,2680.462,s0_dense
560,1,1,1,9.514,1145.699,975.440,472.092,18.812,2770.468,s0_dense
561,1,1,1,9.643,1165.815,979.945,387.698,18.338,2709.828,s0_dense
562,1,1,1,9.680,1151.643,977.040,387.612,18.277,2691.464,s0_dense
563,1,1,1,9.416,1148.498,974.320,387.477,18.812,2685.730,s0_dense
564,1,1,1,9.341,1141.810,981.348,406.037,18.049,2703.828,s0_dense
565,1,1,1,9.625,1156.160,975.428,386.240,18.554,2695.064,s0_dense
566,1,1,1,9.668,1155.175,971.120,386.480,18.141,2686.265,s0_dense
567,0,0,1,9.218,1144.252,973.649,384.776,18.043,2676.443,s0_dense
568,1,1,1,9.606,1210.787,973.520,391.630,18.683,2751.889,s0_dense
569,0,0,1,9.600,1154.185,974.573,387.268,18.923,2690.782,s0_dense
570,1,1,1,9.717,1143.994,973.027,387.729,18.585,2679.631,s0_dense
571,0,0,1,9.181,1144.461,975.058,445.588,19.274,2742.744,s0_dense
572,1,1,1,9.649,1157.101,974.456,388.886,18.504,2695.157,s0_dense
573,0,0,1,9.021,1151.914,972.209,386.627,18.548,2685.932,s0_dense
574,0,1,0,9.920,1147.169,976.074,389.600,18.492,2689.250,s0_dense
575,1,1,1,9.250,1145.674,972.031,399.698,19.206,2695.157,s0_dense
576,1,1,1,9.286,1157.089,977.846,388.173,17.933,2699.680,s0_dense
577,1,1,1,9.384,1151.440,970.862,391.625,18.265,2688.498,s0_dense
578,0,0,1,9.434,1136.455,975.594,386.190,18.105,2671.428,s0_dense
579,1,1,1,9.317,1226.935,969.815,392.210,18.726,2765.933,s0_dense
580,0,0,1,9.570,1164.437,975.243,388.370,18.831,2705.661,s0_dense
581,1,1,1,9.330,1150.523,972.640,387.354,18.609,2685.821,s0_dense
582,1,1,1,9.250,1150.653,972.326,436.296,18.498,2736.271,s0_dense
583,1,1,1,9.458,1162.542,979.378,384.776,18.356,2703.496,s0_dense
584,1,1,1,9.748,1150.492,973.015,387.083,17.982,2685.914,s0_dense
585,1,1,1,9.754,1148.597,970.566,384.708,18.160,2679.760,s0_dense
586,0,0,1,9.729,1138.910,966.252,401.280,18.486,2685.138,s0_dense
587,1,1,1,9.212,1154.824,972.517,388.836,17.871,2690.769,s0_dense
588,1,1,1,9.563,1142.431,970.179,388.486,18.917,2676.800,s0_dense
589,1,1,1,9.797,1143.483,975.151,378.892,18.222,2673.526,s0_dense
590,1,1,1,9.170,1202.745,973.304,391.686,18.455,2743.403,s0_dense
591,1,1,1,9.458,1157.717,975.225,388.240,18.818,2696.843,s0_dense
592,0,1,0,9.138,1151.114,971.680,385.391,18.031,2679.612,s0_dense
593,1,1,1,9.631,1144.806,971.846,383.877,61.717,2725.606,s0_dense
594,1,1,1,11.187,1168.290,977.396,389.914,18.430,2716.295,s0_dense
595,1,1,1,9.206,1153.643,970.123,384.824,18.240,2681.785,s0_dense
596,1,1,1,9.717,1147.637,976.517,384.043,18.259,2680.978,s0_dense
597,0,0,1,10.123,1144.087,978.585,400.308,18.487,2701.471,s0_dense
598,1,1,1,9.458,1159.464,975.132,388.720,18.098,2699.428,s0_dense
599,1,1,1,9.809,1146.166,970.523,383.643,18.615,2676.233,s0_dense
600,1,1,1,9.557,1141.723,974.750,386.129,18.825,2678.628,s0_dense
601,1,1,1,9.551,1217.508,975.729,390.307,18.554,2761.797,s0_dense
602,1,1,1,10.067,1167.083,977.945,386.246,18.357,2708.590,s0_dense
603,1,1,1,9.501,1152.283,973.397,388.493,18.246,2692.080,s0_dense
604,1,1,1,9.293,1147.926,973.920,385.636,18.474,2682.160,s0_dense
605,1,1,1,9.280,1210.074,972.930,386.160,18.560,2743.391,s0_dense
606,1,1,1,9.630,1147.933,972.301,387.569,18.462,2685.483,s0_dense
607,1,1,1,9.465,1147.766,973.692,384.990,18.080,2679.889,s0_dense
608,0,0,1,9.150,1146.991,970.098,398.363,18.910,2693.108,s0_dense
609,1,1,1,9.520,1162.351,981.016,388.024,18.123,2705.594,s0_dense
610,1,0,0,9.723,1144.517,972.000,386.068,17.625,2678.437,s0_dense
611,1,1,1,9.729,1148.714,972.683,387.434,18.739,2686.769,s0_dense
612,1,1,1,9.286,1204.093,980.153,393.834,19.101,2754.683,s0_dense
613,1,1,1,9.280,1157.785,977.901,387.120,18.886,2699.686,s0_dense
614,1,1,1,9.360,1154.794,973.471,386.450,18.332,2688.567,s0_dense
615,0,0,1,9.366,1150.148,970.979,384.954,18.615,2681.310,s0_dense
616,1,1,1,9.434,1210.253,981.711,391.459,18.640,2760.031,s0_dense
617,1,1,1,9.464,1152.548,976.184,387.729,18.745,2694.498,s0_dense
618,1,1,1,9.797,1146.733,970.111,385.544,18.105,2677.194,s0_dense
619,1,1,1,9.674,1143.471,968.517,402.308,18.972,2693.895,s0_dense
620,0,0,1,9.576,1161.581,977.686,388.117,18.554,2704.800,s0_dense
621,1,1,1,9.569,1150.204,971.742,384.867,18.567,2682.221,s0_dense
622,1,1,1,9.433,1144.295,973.317,384.671,18.037,2673.194,s0_dense
623,1,1,1,9.329,1141.421,1031.828,402.221,19.034,2753.532,s0_dense
624,1,1,1,9.625,1164.948,972.923,387.871,18.136,2699.403,s0_dense
625,1,1,1,9.286,1150.572,969.404,387.993,18.474,2683.575,s0_dense
626,1,1,1,9.698,1141.883,975.532,386.658,18.277,2679.717,s0_dense
627,1,0,0,9.373,1213.723,979.828,388.492,18.954,2757.600,s0_dense
628,1,1,1,9.619,1156.683,977.680,386.387,18.332,2695.403,s0_dense
629,1,1,1,9.600,1150.548,974.548,387.545,18.363,2688.369,s0_dense
630,0,0,1,9.403,1143.175,1101.342,433.994,19.052,2860.049,s0_dense
631,1,1,1,9.883,1188.394,978.640,394.246,18.997,2741.767,s0_dense
632,1,1,1,9.385,1157.821,977.803,388.351,18.486,2700.178,s0_dense
633,0,0,1,9.317,1150.215,976.031,385.268,18.517,2687.261,s0_dense
634,0,1,0,9.225,1238.074,980.166,397.237,19.403,2794.320,s0_dense
635,1,1,1,9.981,1172.067,972.252,388.782,18.400,2709.631,s0_dense
636,1,1,1,9.852,1153.970,977.680,388.344,18.597,2694.615,s0_dense
637,1,1,1,9.495,1153.908,977.163,388.302,18.819,2698.074,s0_dense
638,0,0,1,9.625,1217.047,976.739,385.083,18.978,2755.557,s0_dense
639,1,1,1,9.551,1156.290,974.794,384.830,18.665,2691.385,s0_dense
640,1,1,1,9.348,1148.566,973.575,385.046,17.963,2681.582,s0_dense
641,1,1,1,9.310,1145.877,969.969,401.224,18.862,2694.892,s0_dense
642,1,1,1,9.378,1156.702,974.560,385.988,18.062,2691.963,s0_dense
643,1,1,1,10.203,1150.640,974.154,385.317,18.443,2688.634,s0_dense
644,1,1,1,9.224,1147.021,973.354,385.206,18.456,2679.736,s0_dense
645,1,1,1,9.477,1206.634,974.265,395.773,18.868,2754.024,s0_dense
646,1,1,1,9.865,1156.043,975.723,386.535,19.336,2695.464,s0_dense
647,1,1,1,9.735,1150.179,975.526,390.080,18.517,2691.138,s0_dense
648,1,1,1,9.784,1150.892,978.000,385.680,18.437,2692.056,s0_dense
649,1,1,1,9.040,1214.474,972.868,388.960,18.301,2751.071,s0_dense
650,0,0,1,9.520,1155.040,975.606,385.292,18.615,2688.788,s0_dense
651,1,1,1,9.391,1136.738,975.157,384.369,18.364,2670.529,s0_dense
652,1,1,1,9.711,1144.566,987.132,405.440,18.098,2715.028,s0_dense
653,0,0,1,9.588,1165.680,979.902,387.736,19.415,2710.080,s0_dense
654,1,1,1,8.991,1157.502,973.545,388.185,18.579,2695.151,s0_dense
655,0,0,1,9.434,1148.240,976.185,390.776,18.874,2692.332,s0_dense
656,1,1,1,8.997,1149.631,1022.135,399.495,18.110,2746.683,s0_dense
657,1,1,1,9.477,1159.575,970.745,386.806,18.621,2693.668,s0_dense
658,1,1,1,9.021,1147.335,974.517,385.797,18.253,2680.923,s0_dense
659,1,1,1,9.348,1141.403,976.800,389.699,18.825,2684.936,s0_dense
660,1,1,1,9.040,1211.545,973.385,388.400,18.517,2747.280,s0_dense
661,1,1,1,9.391,1154.830,973.914,385.507,19.015,2693.071,s0_dense
662,1,1,1,9.206,1155.058,971.582,386.431,17.649,2687.077,s0_dense
663,0,1,0,9.834,1144.702,1019.766,399.378,18.363,2741.883,s0_dense
664,1,1,1,9.520,1157.163,976.369,390.240,19.040,2699.095,s0_dense
665,1,1,1,9.741,1147.483,971.163,383.674,17.902,2678.535,s0_dense
666,1,1,1,9.342,1150.006,976.215,384.037,17.810,2683.618,s0_dense
667,0,0,1,9.157,1137.360,981.551,406.130,18.338,2701.847,s0_dense
668,1,1,1,9.249,1170.782,975.028,388.788,18.308,2708.172,s0_dense
669,1,1,1,10.302,1146.308,977.009,386.006,18.099,2685.009,s0_dense
670,1,1,1,9.631,1149.729,975.003,386.917,17.902,2684.505,s0_dense
