index,label,prediction,e2e_us,kernel_us
3345,1,1,20185.034,1027.581
3346,1,1,20253.723,1032.689
3347,1,1,17399.132,1032.511
3348,0,0,20391.262,1027.428
3349,1,1,20192.492,1038.837
3350,1,1,18486.381,1031.870
3351,1,1,20420.264,1031.311
3352,1,1,17302.960,1027.877
3353,0,0,20607.704,1029.612
3354,0,0,20195.206,1032.948
3355,1,1,20151.532,1149.951
3356,1,1,20123.348,1038.788
3357,0,0,19623.495,1030.024
3358,1,1,18468.111,1033.132
3359,1,1,17395.372,1027.440
3360,1,1,20910.000,1031.053
3361,0,0,20384.191,1036.301
3362,1,1,18049.809,1037.637
3363,1,1,20131.354,1027.077
3364,1,1,17319.151,1035.034
3365,0,0,20247.575,1026.984
3366,1,1,17319.569,1028.695
3367,1,0,20464.745,1047.421
3368,1,1,19275.710,1034.406
3369,1,1,20980.856,1035.816
3370,1,1,17188.744,1030.418
3371,1,1,20182.173,1036.572
3372,1,1,17320.425,1030.240
3373,1,1,19883.323,1033.403
3374,1,1,18362.818,1033.705
3375,1,1,18320.517,1029.890
3376,1,0,20212.419,1031.286
3377,1,1,17335.194,1039.741
3378,1,1,17149.360,1033.459
3379,1,1,20135.317,1037.858
3380,1,0,20434.720,1038.006
3381,1,1,17387.588,1025.458
3382,1,1,18335.286,1026.536
3383,1,1,20154.850,1028.437
3384,1,0,20223.551,1029.753
3385,1,1,18522.142,1035.582
3386,1,1,20089.791,1038.899
3387,1,1,17352.135,1049.126
3388,1,1,17168.947,1032.437
3389,1,1,17242.622,1033.501
3390,1,1,20191.483,1028.443
3391,1,1,20217.040,1034.757
3392,1,1,19043.754,1038.788
3393,1,1,18486.898,1029.582
3394,1,1,20289.280,1031.649
3395,1,0,20393.052,1028.825
3396,1,1,19893.188,1029.840
3397,1,1,17257.778,1034.880
3398,1,1,20348.105,1039.766
3399,1,1,17158.117,1032.252
3400,1,1,17277.144,1031.871
3401,1,1,18559.230,1033.680
3402,0,0,20415.920,1030.634
3403,1,1,20185.145,1036.812
3404,1,1,20123.803,1041.151
3405,0,0,20596.295,1036.677
3406,1,1,17851.465,1032.690
3407,1,1,17391.046,1029.864
3408,1,1,18245.077,1031.360
3409,1,1,17246.874,1035.477
3410,0,0,20270.622,1032.216
3411,1,1,17814.136,1033.323
3412,1,1,20189.501,1032.031
3413,1,1,17385.354,1027.175
3414,0,0,20488.917,1031.619
3415,1,1,20116.006,1031.858
3416,0,0,20362.320,1035.225
3417,1,1,19213.951,1027.225
3418,1,1,18380.892,1028.400
3419,1,1,18368.960,1035.914
3420,1,1,20045.016,1029.274
3421,1,1,18070.664,1038.751
3422,1,1,20322.541,1036.074
3423,0,1,20235.077,1039.693
3424,1,1,17244.394,1031.169
3425,1,1,17370.296,1031.034
3426,1,1,17374.068,1032.573
3427,0,0,20219.821,1036.302
3428,1,1,19122.701,1035.594
3429,1,1,17172.781,1030.093
3430,1,1,17779.593,1034.671
3431,0,0,20475.373,1029.095
3432,1,1,17296.412,1033.022
3433,1,1,17421.938,1038.000
3434,1,1,18266.277,1026.566
3435,1,1,19154.357,1031.175
3436,1,1,17153.699,1030.671
3437,1,1,20181.409,1030.948
3438,1,1,19491.096,1029.046
3439,1,1,19458.253,1036.062
3440,0,0,20032.984,1038.104
3441,1,1,18095.779,1028.794
3442,1,1,17444.720,1028.209
3443,1,1,20217.317,1034.757
